planner_type,candidate_id,seed,runtime_sec,failure_mode,total_cost,total_time,small_science_value,params
cross_entropy,4,3,17.709453799994662,0,643.0,8.05,0,"{'horizon': 10, 'num_samples': 147, 'num_elites': 17, 'iterations': 7, 'smoothing': 0.8836106159789308}"
cross_entropy,4,4,17.535170799936168,0,643.0,8.05,0,"{'horizon': 10, 'num_samples': 147, 'num_elites': 17, 'iterations': 7, 'smoothing': 0.8836106159789308}"
pomdp,0,0,17.534418700030074,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,0,1,17.700238100020215,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,0,2,17.5258914999431,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,0,3,17.470387000008486,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,0,4,17.50856610003393,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,1,0,17.834468999993987,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,1,1,31.049743400071748,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,1,2,29.984372499980964,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,1,3,30.217065699980594,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,1,4,29.865065000019968,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,2,0,30.14936309994664,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,2,1,29.979747000033967,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,2,2,30.13501460000407,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,2,3,29.917174100060947,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,2,4,30.36116209998727,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,3,0,30.216160899959505,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,3,1,30.44281680008862,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,3,2,30.096729499986395,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,3,3,25.132863499922678,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,3,4,17.56282500002999,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,4,0,17.524638599948958,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,4,1,17.59115460002795,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,4,2,17.63548679999076,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,4,3,17.5258200999815,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
pomdp,4,4,17.526182399946265,0,643.0,8.05,0,"{'horizon': 5, 'num_simulations': 139}"
genetic,0,0,17.574969800072722,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,0,1,17.654469599947333,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,0,2,17.468080100021325,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,0,3,17.514379500062205,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,0,4,17.696245800005272,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,1,0,17.578899099957198,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,1,1,17.5764706999762,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,1,2,17.579156700056046,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,1,3,17.644712800043635,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,1,4,17.45313629996963,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,2,0,17.430763100041077,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,2,1,17.5548589999089,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,2,2,17.57461830007378,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,2,3,17.54662180005107,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,2,4,17.61866859998554,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,3,0,17.513818999985233,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,3,1,17.575606899918057,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,3,2,17.55720779998228,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,3,3,17.616593599901535,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,3,4,17.53882849996444,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,4,0,17.64174260001164,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,4,1,17.57103399990592,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,4,2,17.638293899944983,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,4,3,17.71921640005894,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
genetic,4,4,17.631896400009282,0,643.0,8.05,0,"{'horizon': 10, 'population_size': 149, 'generations': 11, 'elite_fraction': 0.30018559778602766, 'mutation_rate': 0.25025051211709937, 'crossover_rate': 0.5296536973482259}"
