planner_type,candidate_id,seed,runtime_sec,failure_mode,total_cost,total_time,small_science_value,params
simulated_annealing,0,0,3.8075442999834195,0,491.0,6.15,0,"{'horizon': 9, 'iterations': 204, 'initial_temp': 28.57071488588757, 'cooling': 0.9524791518535967}"
simulated_annealing,0,1,2.947886399924755,0,255.0,3.2,3,"{'horizon': 9, 'iterations': 204, 'initial_temp': 28.57071488588757, 'cooling': 0.9524791518535967}"
simulated_annealing,0,2,64.80933089996688,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 9, 'iterations': 204, 'initial_temp': 28.57071488588757, 'cooling': 0.9524791518535967}"
simulated_annealing,0,3,0.9029898000881076,0,291.0,3.6500000000000004,2,"{'horizon': 9, 'iterations': 204, 'initial_temp': 28.57071488588757, 'cooling': 0.9524791518535967}"
simulated_annealing,0,4,4.948087299941108,0,307.0,3.85,9,"{'horizon': 9, 'iterations': 204, 'initial_temp': 28.57071488588757, 'cooling': 0.9524791518535967}"
simulated_annealing,1,0,0.35420319996774197,0,279.0,3.5,0,"{'horizon': 15, 'iterations': 45, 'initial_temp': 5.524540572830659, 'cooling': 0.8718392328470683}"
simulated_annealing,1,1,3.225795099977404,0,871.0,10.9,3,"{'horizon': 15, 'iterations': 45, 'initial_temp': 5.524540572830659, 'cooling': 0.8718392328470683}"
simulated_annealing,1,2,1.3123292999807745,0,363.0,4.55,4,"{'horizon': 15, 'iterations': 45, 'initial_temp': 5.524540572830659, 'cooling': 0.8718392328470683}"
simulated_annealing,1,3,0.7077719999942929,0,315.0,3.95,0,"{'horizon': 15, 'iterations': 45, 'initial_temp': 5.524540572830659, 'cooling': 0.8718392328470683}"
simulated_annealing,1,4,5.176453499938361,0,1400.0,17.6,16,"{'horizon': 15, 'iterations': 45, 'initial_temp': 5.524540572830659, 'cooling': 0.8718392328470683}"
simulated_annealing,2,0,1.7858640999766067,0,375.0,4.7,0,"{'horizon': 13, 'iterations': 227, 'initial_temp': 26.11910822747312, 'cooling': 0.9341561016440492}"
simulated_annealing,2,1,3.873281199950725,0,283.0,3.5500000000000003,3,"{'horizon': 13, 'iterations': 227, 'initial_temp': 26.11910822747312, 'cooling': 0.9341561016440492}"
simulated_annealing,2,2,64.8694189999951,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 13, 'iterations': 227, 'initial_temp': 26.11910822747312, 'cooling': 0.9341561016440492}"
simulated_annealing,2,3,1.8817986999638379,0,331.0,4.15,2,"{'horizon': 13, 'iterations': 227, 'initial_temp': 26.11910822747312, 'cooling': 0.9341561016440492}"
simulated_annealing,2,4,3.571055900072679,0,303.0,3.8000000000000003,9,"{'horizon': 13, 'iterations': 227, 'initial_temp': 26.11910822747312, 'cooling': 0.9341561016440492}"
simulated_annealing,3,0,1.7641860999865457,0,295.0,3.7,0,"{'horizon': 10, 'iterations': 155, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,1,2.049901799997315,0,255.0,3.2,3,"{'horizon': 10, 'iterations': 155, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,2,16.171535999979824,0,587.0,7.3500000000000005,0,"{'horizon': 10, 'iterations': 155, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,3,0.9306102000409737,0,307.0,3.85,0,"{'horizon': 10, 'iterations': 155, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,4,7.2227694999892265,0,371.0,4.65,4,"{'horizon': 10, 'iterations': 155, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,4,0,1.7647668999852613,0,355.0,4.45,0,"{'horizon': 14, 'iterations': 182, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,1,1.458890700014308,0,259.0,3.25,3,"{'horizon': 14, 'iterations': 182, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,2,32.01656069990713,0,1583.0,19.8,0,"{'horizon': 14, 'iterations': 182, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,3,93.03053350001574,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 14, 'iterations': 182, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,4,5.829083799966611,0,583.0,7.300000000000001,6,"{'horizon': 14, 'iterations': 182, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
cross_entropy,0,0,2.4301551999524236,0,299.0,3.75,0,"{'horizon': 14, 'num_samples': 45, 'num_elites': 3, 'iterations': 11, 'smoothing': 0.6148538589793427}"
cross_entropy,0,1,5.761061100056395,0,375.0,4.7,3,"{'horizon': 14, 'num_samples': 45, 'num_elites': 3, 'iterations': 11, 'smoothing': 0.6148538589793427}"
cross_entropy,0,2,66.84567339997739,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 14, 'num_samples': 45, 'num_elites': 3, 'iterations': 11, 'smoothing': 0.6148538589793427}"
cross_entropy,0,3,1.5979186000768095,0,283.0,3.5500000000000003,2,"{'horizon': 14, 'num_samples': 45, 'num_elites': 3, 'iterations': 11, 'smoothing': 0.6148538589793427}"
cross_entropy,0,4,9.803565900074318,0,331.0,4.15,13,"{'horizon': 14, 'num_samples': 45, 'num_elites': 3, 'iterations': 11, 'smoothing': 0.6148538589793427}"
cross_entropy,1,0,12.950861699995585,0,395.0,4.95,0,"{'horizon': 13, 'num_samples': 113, 'num_elites': 19, 'iterations': 11, 'smoothing': 0.32799939792816923}"
cross_entropy,1,1,17.568706599995494,0,383.0,4.800000000000001,3,"{'horizon': 13, 'num_samples': 113, 'num_elites': 19, 'iterations': 11, 'smoothing': 0.32799939792816923}"
cross_entropy,1,2,78.75649579998571,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 13, 'num_samples': 113, 'num_elites': 19, 'iterations': 11, 'smoothing': 0.32799939792816923}"
cross_entropy,1,3,4.804149899980985,0,339.0,4.25,0,"{'horizon': 13, 'num_samples': 113, 'num_elites': 19, 'iterations': 11, 'smoothing': 0.32799939792816923}"
cross_entropy,1,4,23.63769040000625,0,409.0,5.15,13,"{'horizon': 13, 'num_samples': 113, 'num_elites': 19, 'iterations': 11, 'smoothing': 0.32799939792816923}"
cross_entropy,2,0,9.542297299951315,0,347.0,4.3500000000000005,0,"{'horizon': 5, 'num_samples': 212, 'num_elites': 18, 'iterations': 8, 'smoothing': 0.8899385314840731}"
cross_entropy,2,1,7.194205999956466,0,263.0,3.3000000000000003,3,"{'horizon': 5, 'num_samples': 212, 'num_elites': 18, 'iterations': 8, 'smoothing': 0.8899385314840731}"
cross_entropy,2,2,70.53110040002503,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 5, 'num_samples': 212, 'num_elites': 18, 'iterations': 8, 'smoothing': 0.8899385314840731}"
cross_entropy,2,3,7.565901800058782,0,371.0,4.65,2,"{'horizon': 5, 'num_samples': 212, 'num_elites': 18, 'iterations': 8, 'smoothing': 0.8899385314840731}"
cross_entropy,2,4,9.259095899993554,0,255.0,3.2,9,"{'horizon': 5, 'num_samples': 212, 'num_elites': 18, 'iterations': 8, 'smoothing': 0.8899385314840731}"
cross_entropy,3,0,42.626690199947916,0,827.0,10.350000000000001,0,"{'horizon': 5, 'num_samples': 155, 'num_elites': 7, 'iterations': 8, 'smoothing': 0.40231447421237493}"
cross_entropy,3,1,6.509530499926768,0,283.0,3.5500000000000003,3,"{'horizon': 5, 'num_samples': 155, 'num_elites': 7, 'iterations': 8, 'smoothing': 0.40231447421237493}"
cross_entropy,3,2,103.63067630003206,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 5, 'num_samples': 155, 'num_elites': 7, 'iterations': 8, 'smoothing': 0.40231447421237493}"
cross_entropy,3,3,1.9054529001004994,0,291.0,3.6500000000000004,2,"{'horizon': 5, 'num_samples': 155, 'num_elites': 7, 'iterations': 8, 'smoothing': 0.40231447421237493}"
cross_entropy,3,4,17.271405300009064,0,347.0,4.3500000000000005,14,"{'horizon': 5, 'num_samples': 155, 'num_elites': 7, 'iterations': 8, 'smoothing': 0.40231447421237493}"
cross_entropy,4,0,6.046622899943031,0,299.0,3.75,0,"{'horizon': 6, 'num_samples': 191, 'num_elites': 20, 'iterations': 10, 'smoothing': 0.8793792198447357}"
cross_entropy,4,1,25.538622899912298,0,383.0,4.800000000000001,4,"{'horizon': 6, 'num_samples': 191, 'num_elites': 20, 'iterations': 10, 'smoothing': 0.8793792198447357}"
cross_entropy,4,2,86.53940859995782,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 6, 'num_samples': 191, 'num_elites': 20, 'iterations': 10, 'smoothing': 0.8793792198447357}"
cross_entropy,4,3,146.5370915000094,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 6, 'num_samples': 191, 'num_elites': 20, 'iterations': 10, 'smoothing': 0.8793792198447357}"
cross_entropy,4,4,18.76147360005416,0,299.0,3.75,9,"{'horizon': 6, 'num_samples': 191, 'num_elites': 20, 'iterations': 10, 'smoothing': 0.8793792198447357}"
genetic,0,0,21.355899700080045,0,379.0,4.75,0,"{'horizon': 7, 'population_size': 149, 'generations': 22, 'elite_fraction': 0.1343589131091041, 'mutation_rate': 0.24547696121240117, 'crossover_rate': 0.7659979946695725}"
genetic,0,1,9.678047399967909,0,355.0,4.45,3,"{'horizon': 7, 'population_size': 149, 'generations': 22, 'elite_fraction': 0.1343589131091041, 'mutation_rate': 0.24547696121240117, 'crossover_rate': 0.7659979946695725}"
genetic,0,2,82.43422130006365,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 7, 'population_size': 149, 'generations': 22, 'elite_fraction': 0.1343589131091041, 'mutation_rate': 0.24547696121240117, 'crossover_rate': 0.7659979946695725}"
genetic,0,3,11.566778999986127,0,331.0,4.15,2,"{'horizon': 7, 'population_size': 149, 'generations': 22, 'elite_fraction': 0.1343589131091041, 'mutation_rate': 0.24547696121240117, 'crossover_rate': 0.7659979946695725}"
