candidate_id,seed,runtime_sec,failure_mode,total_cost,total_time,small_science_value,w_science,w_explore,w_battery,w_obstacle,w_path,w_recovery
0,28,401.627451700042,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,29,321.75303350004833,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,20,144.74830949993338,1,5000.0,71.05,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,21,216.36220920004416,1,5003.0,71.05,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,22,157.92004490003455,1,5001.0,71.0,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,23,268.8963855999755,1,5003.0,67.15,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,8,309.44352740002796,1,5000.0,62.5,3,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,9,205.6122537999181,1,5000.0,71.0,2,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,10,404.7063157999655,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,11,3.2231467999517918,0,307.0,3.9000000000000004,14,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,0,297.59562979999464,1,5000.0,62.5,4,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,1,265.5391274000285,1,5000.0,62.5,3,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,2,212.34634950000327,1,5002.0,71.0,4,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,3,228.48731860006228,1,5001.0,71.0,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,12,354.434653500095,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,13,204.93156629998703,1,5000.0,70.75,8,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,14,369.35993250005413,1,5000.0,62.5,4,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,15,126.42336769995745,1,5000.0,71.0,6,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,16,196.42111250001471,1,5002.0,71.10000000000001,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,17,162.35865149996243,1,5002.0,71.0,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,18,367.6293530999683,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,19,363.48353399999905,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,4,321.8557481999742,1,5000.0,62.5,5,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,5,205.21815670002252,1,5000.0,71.0,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,6,463.85748719994444,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,7,109.27850499993656,1,5002.0,71.0,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,24,354.0053823000053,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,25,350.31756799994037,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,26,349.67627890000585,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
0,27,381.17277830000967,1,5000.0,62.5,0,7.49080237694725,9.50714306409916,7.34674002393291,199.66462104925915,3.1203728088487304,4.679835610086079
